Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83985;25/11/1964;0000;;20.9;;;1.9;16.64;63;5.333333;
83985;25/11/1964;1200;0;;10.8;;;;;;
83985;26/11/1964;0000;;27.6;;;1.4;19.98;69.75;4;
83985;26/11/1964;1200;0;;9.8;;;;;;
83985;27/11/1964;0000;;25.6;;;2.6;22.1;69.5;2.666667;
83985;27/11/1964;1200;0;;15.2;;;;;;
83985;28/11/1964;0000;;28;;;2.6;22.46;78.25;2.666667;
83985;28/11/1964;1200;0;;17.4;;;;;;
83985;29/11/1964;0000;;24.3;;;5.2;21.68;77.75;2;
83985;29/11/1964;1200;0;;18;;;;;;
83985;30/11/1964;0000;;23.8;;;2.2;19.94;76.5;4;
83985;30/11/1964;1200;0;;15.4;;;;;;
83985;01/12/1964;0000;;25.8;;;6.7;20.94;68.5;6.666667;
83985;01/12/1964;1200;0;;15.4;;;;;;
83985;02/12/1964;0000;;22.8;;;9.3;17.94;93;2;
83985;02/12/1964;1200;0;;14;;;;;;
83985;03/12/1964;0000;;19.4;;;1.2;17.18;83;3.333333;
83985;03/12/1964;1200;27.2;;14.2;;;;;;
83985;04/12/1964;0000;;22.8;;;1.2;18.8;86.75;2.666667;
83985;04/12/1964;1200;0;;12.4;;;;;;
83985;05/12/1964;0000;;23.2;;;0.9;20.36;77.75;4;
83985;05/12/1964;1200;0;;17;;;;;;
83985;06/12/1964;0000;;25.8;;;0.9;21.66;86;0;
83985;06/12/1964;1200;0;;15;;;;;;
83985;07/12/1964;0000;;27.2;;;4.8;23.06;67.75;2;
83985;07/12/1964;1200;0;;16.8;;;;;;
83985;08/12/1964;0000;;27.6;;;0.4;24.46;68;0.666667;
83985;08/12/1964;1200;0;;19.4;;;;;;
83985;09/12/1964;0000;;31.8;;;0.6;24.86;63.25;3.333333;
83985;09/12/1964;1200;20.8;;18.8;;;;;;
83985;10/12/1964;0000;;33.6;;;2.7;26.22;80.75;2.666667;
83985;10/12/1964;1200;0;;19.6;;;;;;
83985;11/12/1964;0000;;29;;;4.3;22.06;84.75;3.333333;
83985;11/12/1964;1200;0;;15.2;;;;;;
83985;12/12/1964;0000;;22.6;;;3.3;17.28;80.75;2.666667;
83985;12/12/1964;1200;0;;12.4;;;;;;
83985;13/12/1964;0000;;24;;;0.9;16.2;79;3.333333;
83985;13/12/1964;1200;5.2;;8.3;;;;;;
83985;14/12/1964;0000;;27.9;;;2;18.72;62.75;1.333333;
83985;14/12/1964;1200;0;;9;;;;;;
83985;15/12/1964;0000;;26.4;;;2.8;22.16;80;4;
83985;15/12/1964;1200;0;;14.9;;;;;;
83985;16/12/1964;0000;;26.6;;;1.4;20.94;76.75;4;
83985;16/12/1964;1200;0;;14.6;;;;;;
83985;17/12/1964;0000;;22.4;;;0.6;18.34;78.25;2;
83985;17/12/1964;1200;0;;13;;;;;;
83985;18/12/1964;0000;;19.8;;;2.8;13.66;77.25;2.666667;
83985;18/12/1964;1200;0;;5.2;;;;;;
83985;19/12/1964;0000;;24.8;;;2;17.78;65.5;4;
83985;19/12/1964;1200;0;;8;;;;;;
83985;20/12/1964;0000;;25;;;2.2;19.96;81.75;0.666667;
83985;20/12/1964;1200;0;;12;;;;;;
83985;21/12/1964;0000;;24.4;;;6.2;22.22;69;1.333333;
83985;21/12/1964;1200;0;;16.8;;;;;;
83985;22/12/1964;0000;;24.6;;;2.1;22.42;76.5;4;
83985;22/12/1964;1200;0;;18.6;;;;;;
83985;23/12/1964;0000;;26.8;;;3.1;23.2;88.5;2;
83985;23/12/1964;1200;5;;17.6;;;;;;
83985;24/12/1964;0000;;30;;;0.9;25.14;80.5;2.666667;
83985;24/12/1964;1200;0;;20.2;;;;;;
83985;25/12/1964;0000;;26.8;;;2.3;21.26;85.5;1.333333;
83985;25/12/1964;1200;10;;17.4;;;;;;
83985;26/12/1964;0000;;27.2;;;1.8;21.86;74.5;3.333333;
83985;26/12/1964;1200;4.2;;13.4;;;;;;
83985;27/12/1964;0000;;24.6;;;0.2;20.62;60;4;
83985;27/12/1964;1200;0;;15.6;;;;;;
83985;28/12/1964;0000;;22.4;;;2.2;19.98;91;2.666667;
83985;28/12/1964;1200;0;;15.8;;;;;;
83985;29/12/1964;0000;;23.2;;;1.5;19.94;80.75;3.333333;
83985;29/12/1964;1200;38.2;;14.8;;;;;;
83985;30/12/1964;0000;;24.8;;;6.5;20.38;74.75;2;
83985;30/12/1964;1200;0;;14.4;;;;;;
83985;31/12/1964;0000;;25;;;2.8;20.84;74.25;0;
83985;31/12/1964;1200;0;;14;;;;;;
83985;01/01/1965;0000;;32.2;;;6;22.94;81.75;1.333333;
83985;01/01/1965;1200;0;;16;;;;;;
83985;02/01/1965;0000;;28.6;;;0.8;24.5;73.5;2;
83985;02/01/1965;1200;0;;17.4;;;;;;
83985;03/01/1965;0000;;25.2;;;6;20.98;82.25;1.333333;
83985;03/01/1965;1200;0;;17.2;;;;;;
83985;04/01/1965;0000;;25.2;;;1.4;20.22;70.5;1.333333;
83985;04/01/1965;1200;43.2;;10.8;;;;;;
83985;05/01/1965;0000;;24.2;;;1.8;20.7;69.25;1.333333;
83985;05/01/1965;1200;0;;14;;;;;;
83985;06/01/1965;0000;;30.2;;;3.1;23.18;68;2.666667;
83985;06/01/1965;1200;0;;15;;;;;;
83985;07/01/1965;0000;;32;;;2.4;21.98;84.25;0;
83985;07/01/1965;1200;0;;17.2;;;;;;
83985;08/01/1965;0000;;25.2;;;6.2;19.34;57.75;4.666667;
83985;08/01/1965;1200;0;;13.2;;;;;;
83985;09/01/1965;0000;;24.4;;;3.7;18.92;71.75;2.666667;
83985;09/01/1965;1200;0;;10.3;;;;;;
83985;10/01/1965;0000;;33;;;3.3;23.1;70.75;2;
83985;10/01/1965;1200;0;;17.6;;;;;;
83985;11/01/1965;0000;;35.3;;;3.2;25.4;76.5;2;
83985;11/01/1965;1200;0;;15.2;;;;;;
83985;12/01/1965;0000;;35.6;;;2.6;23.66;73.5;2;
83985;12/01/1965;1200;0;;17.8;;;;;;
83985;13/01/1965;0000;;30.1;;;7.4;22.96;83;2.666667;
83985;13/01/1965;1200;0;;15.4;;;;;;
83985;14/01/1965;0000;;32;;;9;25.58;80.25;3.333333;
83985;14/01/1965;1200;0;;21;;;;;;
83985;15/01/1965;0000;;31.4;;;3.6;27.38;64.5;2;
83985;15/01/1965;1200;0;;21.2;;;;;;
83985;16/01/1965;0000;;31.6;;;3.3;25.12;93;0;
83985;16/01/1965;1200;0;;21.2;;;;;;
83985;17/01/1965;0000;;30.2;;;0.8;24.74;85.75;4;
83985;17/01/1965;1200;46.4;;21.4;;;;;;
83985;18/01/1965;0000;;30.2;;;1.7;24.9;82;0;
83985;18/01/1965;1200;0;;21.5;;;;;;
83985;19/01/1965;0000;;28.6;;;1.4;22.22;86;1.333333;
83985;19/01/1965;1200;0;;17;;;;;;
83985;20/01/1965;0000;;28.2;;;3.8;23.66;85.25;5.333333;
83985;20/01/1965;1200;0;;18;;;;;;
83985;21/01/1965;0000;;30.1;;;2.8;25.36;83.25;4;
83985;21/01/1965;1200;0;;22;;;;;;
83985;22/01/1965;0000;;30;;;2;24;86.25;4;
83985;22/01/1965;1200;0;;18.3;;;;;;
83985;23/01/1965;0000;;29.4;;;1.8;24.98;84;0;
83985;23/01/1965;1200;3;;21.8;;;;;;
83985;24/01/1965;0000;;30.4;;;1.2;24.02;79.25;0;
83985;24/01/1965;1200;0;;17.4;;;;;;
83985;25/01/1965;0000;;30.9;;;2;24.48;72.5;2.666667;
83985;25/01/1965;1200;0;;17.4;;;;;;
83985;26/01/1965;0000;;33.2;;;0.8;25.18;86.75;2.666667;
83985;26/01/1965;1200;0;;18.8;;;;;;
83985;27/01/1965;0000;;29.8;;;2.8;24.34;81.75;1.333333;
83985;27/01/1965;1200;0;;20.8;;;;;;
83985;28/01/1965;0000;;29.2;;;2.1;23.9;86.25;3.333333;
83985;28/01/1965;1200;0;;17.6;;;;;;
83985;29/01/1965;0000;;30;;;4.7;23.86;87.25;2.666667;
83985;29/01/1965;1200;0;;18.8;;;;;;
83985;30/01/1965;0000;;29.6;;;2.2;23.26;81.5;0;
83985;30/01/1965;1200;0;;15.4;;;;;;
83985;31/01/1965;0000;;34.4;;;1.4;25.58;85.25;0.666667;
83985;31/01/1965;1200;0;;18;;;;;;
83985;01/02/1965;0000;;33;;;0.6;25.06;86.5;0;
83985;01/02/1965;1200;0;;18.8;;;;;;
83985;02/02/1965;0000;;29.8;;;1.2;23.44;82;0;
83985;02/02/1965;1200;19;;19.2;;;;;;
83985;03/02/1965;0000;;30.2;;;3;23.96;78.25;3.333333;
83985;03/02/1965;1200;3.2;;18;;;;;;
83985;04/02/1965;0000;;31.8;;;1.3;22.86;81.5;1.333333;
83985;04/02/1965;1200;14.5;;19.8;;;;;;
83985;05/02/1965;0000;;29.6;;;5.5;23.66;61.25;0;
83985;05/02/1965;1200;0;;15.6;;;;;;
83985;06/02/1965;0000;;33.2;;;2.4;23.86;64.5;2;
83985;06/02/1965;1200;0;;14.4;;;;;;
83985;07/02/1965;0000;;27.6;;;2.4;21.86;79.75;0.666667;
83985;07/02/1965;1200;0;;13.6;;;;;;
83985;08/02/1965;0000;;27.8;;;2;21.1;77;2.666667;
83985;08/02/1965;1200;0;;16.8;;;;;;
83985;09/02/1965;0000;;31.8;;;3.2;21.46;64;0;
83985;09/02/1965;1200;0;;15;;;;;;
83985;10/02/1965;0000;;30.8;;;2.2;21.82;79.75;1.333333;
83985;10/02/1965;1200;0;;13.4;;;;;;
83985;11/02/1965;0000;;30.6;;;4.8;21.58;82.25;2.666667;
83985;11/02/1965;1200;0;;13.6;;;;;;
83985;12/02/1965;0000;;29.2;;;2.8;23.32;93.5;0.666667;
83985;12/02/1965;1200;19;;20.2;;;;;;
83985;13/02/1965;0000;;35;;;5.4;25.74;74;1.333333;
83985;13/02/1965;1200;0;;18.4;;;;;;
83985;14/02/1965;0000;;30.2;;;2.4;21.14;57.75;2.666667;
83985;14/02/1965;1200;0;;15;;;;;;
83985;15/02/1965;0000;;33.8;;;4.8;24.36;60;2.666667;
83985;15/02/1965;1200;0;;14.8;;;;;;
83985;16/02/1965;0000;;31;;;2.2;23.3;69;0;
83985;16/02/1965;1200;0;;14;;;;;;
83985;17/02/1965;0000;;32.4;;;3.6;25.06;75.5;0.666667;
83985;17/02/1965;1200;0;;18.2;;;;;;
83985;18/02/1965;0000;;37.2;;;1.4;25.96;63.75;2.666667;
83985;18/02/1965;1200;0;;18.8;;;;;;
83985;19/02/1965;0000;;34.2;;;2.8;24.18;70.5;0.666667;
83985;19/02/1965;1200;0;;16.4;;;;;;
83985;20/02/1965;0000;;33.4;;;1.8;24.82;81.25;0;
83985;20/02/1965;1200;0;;18.4;;;;;;
83985;21/02/1965;0000;;33.2;;;1.4;25.58;77;0.666667;
83985;21/02/1965;1200;0;;19.6;;;;;;
83985;22/02/1965;0000;;31;;;2;24.66;83.5;0;
83985;22/02/1965;1200;0;;20.2;;;;;;
83985;23/02/1965;0000;;33.8;;;5.6;24.78;66;0.666667;
83985;23/02/1965;1200;0;;18.2;;;;;;
83985;24/02/1965;0000;;32.6;;;1.6;25.58;79.75;2.666667;
83985;24/02/1965;1200;0;;19.4;;;;;;
83985;25/02/1965;0000;;33;;;1.8;25.58;74;1.333333;
83985;25/02/1965;1200;0;;19;;;;;;
83985;26/02/1965;0000;;32.6;;;2;25.42;81.75;2;
83985;26/02/1965;1200;0;;19.2;;;;;;
83985;27/02/1965;0000;;33;;;1;26.54;68.5;2.666667;
83985;27/02/1965;1200;0;;22.2;;;;;;
83985;28/02/1965;0000;;31.4;;;4;22.9;72;2.666667;
83985;28/02/1965;1200;0;;17.2;;;;;;
83985;01/03/1965;0000;;30;;;1;22.28;64.75;2;
83985;01/03/1965;1200;0;;13.8;;;;;;
83985;02/03/1965;0000;;23.8;;;2.6;19.38;84.75;3.333333;
83985;02/03/1965;1200;0;;16.4;;;;;;
83985;03/03/1965;0000;;25.6;;;0.8;19.26;60;3.333333;
83985;03/03/1965;1200;0.5;;12.4;;;;;;
83985;04/03/1965;0000;;29.2;;;1.2;20.94;70.25;1.333333;
83985;04/03/1965;1200;0;;14;;;;;;
83985;05/03/1965;0000;;34.2;;;0.6;22.18;82.5;0;
83985;05/03/1965;1200;0;;15;;;;;;
83985;06/03/1965;0000;;29.6;;;2;19.98;72.25;2;
83985;06/03/1965;1200;0;;14.8;;;;;;
83985;07/03/1965;0000;;34.6;;;0.8;21.74;79.5;3.333333;
83985;07/03/1965;1200;0;;12;;;;;;
83985;08/03/1965;0000;;30;;;1.6;23.54;76.25;3.333333;
83985;08/03/1965;1200;0;;18.4;;;;;;
83985;09/03/1965;0000;;24.4;;;1.4;19.54;69;2.666667;
83985;09/03/1965;1200;0;;13;;;;;;
83985;10/03/1965;0000;;23.6;;;1.7;18.98;81.5;4;
83985;10/03/1965;1200;0;;11.4;;;;;;
83985;11/03/1965;0000;;24.8;;;2.2;18.52;78.75;2;
83985;11/03/1965;1200;0;;14;;;;;;
83985;12/03/1965;0000;;27.8;;;1.2;19.22;79.5;0;
83985;12/03/1965;1200;0;;12.6;;;;;;
83985;13/03/1965;0000;;29;;;3.2;20.22;84;0;
83985;13/03/1965;1200;0;;11.2;;;;;;
83985;14/03/1965;0000;;30;;;2.4;22.64;74;1.333333;
83985;14/03/1965;1200;0;;13.8;;;;;;
83985;15/03/1965;0000;;29.8;;;2.4;22.58;79.25;0;
83985;15/03/1965;1200;0;;15.6;;;;;;
83985;16/03/1965;0000;;28.4;;;1.3;21.62;76.5;0.666667;
83985;16/03/1965;1200;0;;16.2;;;;;;
83985;17/03/1965;0000;;21.7;;;0.3;19.34;86.75;2.666667;
83985;17/03/1965;1200;20.2;;15.2;;;;;;
83985;18/03/1965;0000;;21.4;;;0.2;18.22;70.25;3.333333;
83985;18/03/1965;1200;19;;15;;;;;;
83985;19/03/1965;0000;;23.4;;;2.8;15.7;73.5;2.666667;
83985;19/03/1965;1200;0;;9.8;;;;;;
83985;20/03/1965;0000;;27.2;;;1.9;18.5;69.75;0.666667;
83985;20/03/1965;1200;0;;10.2;;;;;;
83985;21/03/1965;0000;;25.6;;;2;18.58;74;1.333333;
83985;21/03/1965;1200;0;;12;;;;;;
83985;22/03/1965;0000;;22.6;;;3.1;18.58;86;0.666667;
83985;22/03/1965;1200;0;;12.8;;;;;;
83985;23/03/1965;0000;;21.2;;;3.5;18.22;92.5;2.666667;
83985;23/03/1965;1200;26.4;;16;;;;;;
83985;24/03/1965;0000;;22.8;;;0.6;17.66;90;2;
83985;24/03/1965;1200;25.8;;10.2;;;;;;
83985;25/03/1965;0000;;22.8;;;0.8;19.18;91;1.333333;
83985;25/03/1965;1200;36.7;;17.4;;;;;;
83985;26/03/1965;0000;;21.2;;;1.5;17.9;94.5;4;
83985;26/03/1965;1200;16.2;;16;;;;;;
83985;27/03/1965;0000;;20.5;;;0.9;18.2;88.25;3.333333;
83985;27/03/1965;1200;13;;15;;;;;;
83985;28/03/1965;0000;;24;;;3.1;20.1;93.5;2;
83985;28/03/1965;1200;30.8;;17.2;;;;;;
83985;29/03/1965;0000;;21.8;;;1.4;19.1;90.25;0.666667;
83985;29/03/1965;1200;11.4;;17.4;;;;;;
83985;30/03/1965;0000;;27;;;1.3;20.46;86;0;
83985;30/03/1965;1200;0;;15.4;;;;;;
83985;31/03/1965;0000;;21.6;;;1.8;19.4;90.25;0;
83985;31/03/1965;1200;0;;16.2;;;;;;
83985;01/04/1965;0000;;23.8;;;3.2;17.66;80.75;2;
83985;01/04/1965;1200;0;;14.4;;;;;;
83985;02/04/1965;0000;;24.4;;;2.7;19.28;71;0.666667;
83985;02/04/1965;1200;0;;11.8;;;;;;
83985;03/04/1965;0000;;26.8;;;3.2;19.5;86.5;0.666667;
83985;03/04/1965;1200;0;;13.4;;;;;;
83985;04/04/1965;0000;;28.8;;;2.3;21.66;86.25;0.666667;
83985;04/04/1965;1200;0;;15.8;;;;;;
83985;05/04/1965;0000;;24.5;;;2;19.28;89.25;1.333333;
83985;05/04/1965;1200;5;;17.2;;;;;;
83985;06/04/1965;0000;;28.8;;;1.2;22.02;82.25;2;
83985;06/04/1965;1200;1;;17;;;;;;
83985;07/04/1965;0000;;28.2;;;2.5;23.02;77.5;2.666667;
83985;07/04/1965;1200;0;;18.8;;;;;;
83985;08/04/1965;0000;;23.8;;;3.3;19.22;94.75;4;
83985;08/04/1965;1200;8.4;;16.8;;;;;;
83985;09/04/1965;0000;;22;;;0.6;17.54;92.75;1.333333;
83985;09/04/1965;1200;7.6;;14.8;;;;;;
83985;10/04/1965;0000;;24.4;;;1.1;20.62;74.5;0;
83985;10/04/1965;1200;0;;14;;;;;;
83985;11/04/1965;0000;;25.2;;;2;20.3;84.5;0.666667;
83985;11/04/1965;1200;0;;14.4;;;;;;
83985;12/04/1965;0000;;21.1;;;2;17.2;90.25;3.333333;
83985;12/04/1965;1200;2.6;;15.8;;;;;;
83985;13/04/1965;0000;;21.2;;;6.2;18.62;77;4.666667;
83985;13/04/1965;1200;0;;13.6;;;;;;
83985;14/04/1965;0000;;22.8;;;0.1;19.62;92.5;2;
83985;14/04/1965;1200;0;;17.6;;;;;;
83985;15/04/1965;0000;;21;;;0.5;19.02;95.75;2.666667;
83985;15/04/1965;1200;38.8;;17.2;;;;;;
83985;16/04/1965;0000;;22.8;;;0.6;20.26;85.5;0.666667;
83985;16/04/1965;1200;15.5;;17.2;;;;;;
83985;17/04/1965;0000;;23.8;;;1.3;19.64;86.75;0.666667;
83985;17/04/1965;1200;0;;16.3;;;;;;
83985;18/04/1965;0000;;19.5;;;1.3;14.94;81.75;1.333333;
83985;18/04/1965;1200;4.3;;10.2;;;;;;
83985;19/04/1965;0000;;21.2;;;3;14.56;72.5;0;
83985;19/04/1965;1200;0;;7.8;;;;;;
83985;20/04/1965;0000;;22;;;1.9;16.32;84.25;0.666667;
83985;20/04/1965;1200;0;;9.1;;;;;;
83985;21/04/1965;0000;;22.4;;;1.6;15.3;80.25;0.666667;
83985;21/04/1965;1200;0;;10.2;;;;;;
83985;22/04/1965;0000;;25.2;;;3.3;17.26;76.25;0.666667;
83985;22/04/1965;1200;0;;10.2;;;;;;
83985;23/04/1965;0000;;26.8;;;2.7;19.16;84.25;0;
83985;23/04/1965;1200;0;;12.8;;;;;;
83985;24/04/1965;0000;;23.6;;;1.9;18.36;83;0.666667;
83985;24/04/1965;1200;0;;16;;;;;;
83985;25/04/1965;0000;;21.9;;;1;16.06;83.25;0.666667;
83985;25/04/1965;1200;0;;10.8;;;;;;
83985;26/04/1965;0000;;18.8;;;1.5;13.58;85.25;2.666667;
83985;26/04/1965;1200;0;;10.4;;;;;;
83985;27/04/1965;0000;;19.6;;;2;12.38;85.75;2.666667;
83985;27/04/1965;1200;0;;7.8;;;;;;
83985;28/04/1965;0000;;17.4;;;2.1;12.04;89.75;1.333333;
83985;28/04/1965;1200;0;;9.8;;;;;;
83985;29/04/1965;0000;;18.2;;;1.9;12.38;79.5;2;
83985;29/04/1965;1200;0;;9;;;;;;
83985;30/04/1965;0000;;18.2;;;1.9;13.3;82;1.333333;
83985;30/04/1965;1200;0;;9.6;;;;;;
83985;01/05/1965;0000;;19.4;;;1.9;16.42;95;0;
83985;01/05/1965;1200;0;;10.4;;;;;;
83985;02/05/1965;0000;;23.4;;;1;17.9;89;0.666667;
83985;02/05/1965;1200;0;;11.8;;;;;;
83985;03/05/1965;0000;;24.2;;;3.4;20.5;74.5;3.333333;
83985;03/05/1965;1200;0;;14.2;;;;;;
83985;04/05/1965;0000;;22.4;;;1.6;19.06;90.25;0.666667;
83985;04/05/1965;1200;0;;17.2;;;;;;
83985;05/05/1965;0000;;25;;;0.4;;93.5;0;
83985;05/05/1965;1200;0;;;;;;;;
83985;06/05/1965;0000;;20.2;;;0.8;;96;0;
83985;06/05/1965;1200;0.4;;;;;;;;
83985;07/05/1965;0000;;19.5;;;0.7;;85;2;
83985;07/05/1965;1200;0.8;;;;;;;;
83985;08/05/1965;0000;;19;;;1.2;;89.5;0.666667;
83985;08/05/1965;1200;0;;;;;;;;
83985;09/05/1965;0000;;23.4;;;2.4;;88.25;0;
83985;09/05/1965;1200;0;;;;;;;;
83985;10/05/1965;0000;;20;;;0.1;;83.25;2;
83985;10/05/1965;1200;0;;;;;;;;
83985;11/05/1965;0000;;20.2;;;1.3;;81.75;0.666667;
83985;11/05/1965;1200;0;;;;;;;;
83985;12/05/1965;0000;;20.6;;;2;15.68;85.75;2;
83985;12/05/1965;1200;0;;13.9;;;;;;
83985;13/05/1965;0000;;25;;;2.1;17.58;90.25;0;
83985;13/05/1965;1200;0;;13.8;;;;;;
83985;14/05/1965;0000;;17.8;;;1.4;13.78;89;4;
83985;14/05/1965;1200;22;;10.2;;;;;;
83985;15/05/1965;0000;;17.6;;;1.5;10.58;77;2.666667;
83985;15/05/1965;1200;0;;6.2;;;;;;
83985;16/05/1965;0000;;15.2;;;3;10.78;82.25;0.666667;
83985;16/05/1965;1200;0;;6.8;;;;;;
83985;17/05/1965;0000;;15;;;2.2;8.7;80;2;
83985;17/05/1965;1200;0;;3.2;;;;;;
83985;18/05/1965;0000;;15.6;;;1.4;9.82;79;0.666667;
83985;18/05/1965;1200;0;;3.4;;;;;;
83985;19/05/1965;0000;;16;;;1.7;10.46;84.5;0.666667;
83985;19/05/1965;1200;0;;7.8;;;;;;
83985;20/05/1965;0000;;16.8;;;1.3;11.38;88;0.666667;
83985;20/05/1965;1200;0;;5.4;;;;;;
83985;21/05/1965;0000;;12.6;;;1.5;8.26;78.75;6;
83985;21/05/1965;1200;0;;5.6;;;;;;
83985;22/05/1965;0000;;17.8;;;3.3;12.8;75.5;5.333333;
83985;22/05/1965;1200;0;;8.3;;;;;;
83985;23/05/1965;0000;;14.6;;;2.7;9.06;84.25;4;
83985;23/05/1965;1200;0;;6;;;;;;
83985;24/05/1965;0000;;19.4;;;2.2;10.46;80.75;0;
83985;24/05/1965;1200;0;;3;;;;;;
83985;25/05/1965;0000;;18.8;;;1.5;10.82;89.75;0;
83985;25/05/1965;1200;0;;4.6;;;;;;
83985;26/05/1965;0000;;23.9;;;0.5;15.4;80.75;0;
83985;26/05/1965;1200;0;;8.4;;;;;;
83985;27/05/1965;0000;;18;;;1.8;12.8;84;0;
83985;27/05/1965;1200;1.6;;10;;;;;;
83985;28/05/1965;0000;;21.6;;;0.9;16.1;86;1.333333;
83985;28/05/1965;1200;0;;9.4;;;;;;
83985;29/05/1965;0000;;23;;;1.5;19.08;81;1.333333;
83985;29/05/1965;1200;0;;14.2;;;;;;
83985;30/05/1965;0000;;24.4;;;4;19.66;78;0.666667;
83985;30/05/1965;1200;0;;15.8;;;;;;
83985;31/05/1965;0000;;22;;;1.8;17.74;90;2;
83985;31/05/1965;1200;1.2;;15.4;;;;;;
83985;01/06/1965;0000;;23.6;;;0.9;18.18;92.25;0.666667;
83985;01/06/1965;1200;9.8;;16;;;;;;
83985;02/06/1965;0000;;17.2;;;1.1;12.46;89;0;
83985;02/06/1965;1200;11.2;;8;;;;;;
83985;03/06/1965;0000;;16.4;;;0.9;12.9;86;0;
83985;03/06/1965;1200;4.8;;10.2;;;;;;
83985;04/06/1965;0000;;17;;;0.3;12.94;77.25;1.333333;
83985;04/06/1965;1200;0;;8.6;;;;;;
83985;05/06/1965;0000;;15.2;;;1.3;12.9;84.75;0;
83985;05/06/1965;1200;0;;7.8;;;;;;
83985;06/06/1965;0000;;18.2;;;1.7;13.98;88.25;0.666667;
83985;06/06/1965;1200;0;;7.6;;;;;;
83985;07/06/1965;0000;;21.2;;;0.3;16.38;94.5;1.333333;
83985;07/06/1965;1200;0;;13.2;;;;;;
83985;08/06/1965;0000;;17.2;;;0.8;14.42;90.75;2;
83985;08/06/1965;1200;7;;10;;;;;;
83985;09/06/1965;0000;;17;;;0.4;13.94;90.5;0;
83985;09/06/1965;1200;0;;9.4;;;;;;
83985;10/06/1965;0000;;16.4;;;1;14.1;92.75;0;
83985;10/06/1965;1200;18.8;;12;;;;;;
83985;11/06/1965;0000;;16.2;;;0.6;12.88;96.25;2;
83985;11/06/1965;1200;12.4;;10.8;;;;;;
83985;12/06/1965;0000;;16.6;;;0.4;10.72;93;1.333333;
83985;12/06/1965;1200;0;;8;;;;;;
83985;13/06/1965;0000;;15.8;;;0.4;10.94;92.75;0;
83985;13/06/1965;1200;0;;7.8;;;;;;
83985;14/06/1965;0000;;18.1;;;1;13.8;96.75;0;
83985;14/06/1965;1200;0;;10.2;;;;;;
83985;15/06/1965;0000;;16.8;;;0.5;14.54;92;0;
83985;15/06/1965;1200;0;;12.4;;;;;;
83985;16/06/1965;0000;;20.4;;;0.1;15.7;97.5;1.333333;
83985;16/06/1965;1200;0;;14;;;;;;
83985;17/06/1965;0000;;23.2;;;0.7;16.5;92;1.333333;
83985;17/06/1965;1200;0;;13.8;;;;;;
83985;18/06/1965;0000;;23.8;;;0.2;16.3;91.25;0;
83985;18/06/1965;1200;0;;11.6;;;;;;
83985;19/06/1965;0000;;23.8;;;0.8;18.5;75.75;0;
83985;19/06/1965;1200;0;;12.4;;;;;;
83985;20/06/1965;0000;;25.7;;;1.6;17.28;83.25;0;
83985;20/06/1965;1200;0;;10.6;;;;;;
83985;21/06/1965;0000;;24.8;;;1.6;16.22;87.5;0.666667;
83985;21/06/1965;1200;0;;13;;;;;;
83985;22/06/1965;0000;;26.6;;;1.5;18.5;80.25;0.666667;
83985;22/06/1965;1200;0;;12.4;;;;;;
83985;23/06/1965;0000;;27.4;;;2;19.7;79.75;0;
83985;23/06/1965;1200;0;;13.4;;;;;;
83985;24/06/1965;0000;;23.4;;;1.2;16.68;90;1.333333;
83985;24/06/1965;1200;0;;11.8;;;;;;
83985;25/06/1965;0000;;22.6;;;1.3;16.98;89.75;0;
83985;25/06/1965;1200;0;;14;;;;;;
83985;26/06/1965;0000;;23.4;;;1.8;18.98;77.5;0;
83985;26/06/1965;1200;0;;14.2;;;;;;
83985;27/06/1965;0000;;23.2;;;1.2;18.42;81.75;0;
83985;27/06/1965;1200;0;;13;;;;;;
83985;28/06/1965;0000;;23.8;;;2.2;18.54;91.5;1.333333;
83985;28/06/1965;1200;0;;13.6;;;;;;
83985;29/06/1965;0000;;26.2;;;0.9;18.62;84.5;0;
83985;29/06/1965;1200;0;;15;;;;;;
83985;30/06/1965;0000;;23.2;;;1;18.42;81.75;0;
83985;30/06/1965;1200;4;;12.2;;;;;;
83985;01/07/1965;0000;;21.8;;;2.5;16.4;92;0;
83985;01/07/1965;1200;0;;13.5;;;;;;
83985;02/07/1965;0000;;23.4;;;0.5;17.46;92.75;0;
83985;02/07/1965;1200;0;;14.7;;;;;;
83985;03/07/1965;0000;;23.2;;;0.6;17.52;91.5;0;
83985;03/07/1965;1200;0;;10.3;;;;;;
83985;04/07/1965;0000;;20;;;2.8;12.92;77.75;0.666667;
83985;04/07/1965;1200;0;;8.3;;;;;;
83985;05/07/1965;0000;;12.5;;;1;6.62;84.75;2;
83985;05/07/1965;1200;0;;3.7;;;;;;
83985;06/07/1965;0000;;10.8;;;1.8;5.06;85.75;1.333333;
83985;06/07/1965;1200;0;;-0.6;;;;;;
83985;07/07/1965;0000;;11.2;;;1.6;6.64;80.5;0;
83985;07/07/1965;1200;0;;-1.3;;;;;;
83985;08/07/1965;0000;;10;;;1.6;8;71.75;0;
83985;08/07/1965;1200;0;;2.3;;;;;;
83985;09/07/1965;0000;;11.4;;;1.5;7.64;87.5;0;
83985;09/07/1965;1200;0;;1.3;;;;;;
83985;10/07/1965;0000;;11.2;;;0.7;6.64;91;2.666667;
